연도,월,지역명,평당분양가격,전용면적
2016,5,전남,6563.7,60㎡
2016,5,전남,6352.5,60㎡~85㎡
2016,5,전남,7464.599999999999,85㎡~102㎡
2016,5,전남,7180.799999999999,102㎡~
2016,5,경북,7180.799999999999,모든면적
2016,5,경북,7164.299999999999,60㎡
2016,5,경북,7223.7,60㎡~85㎡
2016,5,경북,8827.5,85㎡~102㎡
2016,5,경북,7665.9,102㎡~
2016,5,경남,7857.299999999999,모든면적
2016,5,경남,7995.9,60㎡
2016,5,경남,7854.0,60㎡~85㎡
2016,5,경남,10817.4,85㎡~102㎡
2016,5,경남,9045.3,102㎡~
2016,5,제주,8880.3,모든면적
2016,5,제주,9414.9,60㎡
2016,5,제주,8949.6,60㎡~85㎡
2016,5,제주,8936.4,85㎡~102㎡
2016,5,제주,8596.5,102㎡~
2016,6,서울,20486.399999999998,모든면적
2016,6,서울,21654.6,60㎡
2016,6,서울,20519.399999999998,60㎡~85㎡
2016,6,서울,25515.6,85㎡~102㎡
2016,6,서울,21004.5,102㎡~
2016,6,인천,10573.199999999999,모든면적
2016,6,인천,9837.3,60㎡
2016,6,인천,11064.9,60㎡~85㎡
2016,6,인천,11394.9,85㎡~102㎡
2016,6,인천,11800.8,102㎡~
2016,6,경기,11688.599999999999,모든면적
2016,6,경기,12477.3,60㎡
2016,6,경기,11678.699999999999,60㎡~85㎡
2016,6,경기,11002.199999999999,85㎡~102㎡
2016,6,경기,13440.9,102㎡~
2016,6,부산,10395.0,모든면적
2016,6,부산,9807.6,60㎡
2016,6,부산,10127.699999999999,60㎡~85㎡
2016,6,부산,10734.9,85㎡~102㎡
2016,6,부산,12285.9,102㎡~
2016,6,대구,10342.199999999999,모든면적
2016,6,대구,11170.5,60㎡
2016,6,대구,10444.5,60㎡~85㎡
2016,6,대구,9368.699999999999,85㎡~102㎡
2016,6,대구,9051.9,102㎡~
2016,6,광주,9032.1,모든면적
2016,6,광주,8471.1,60㎡
2016,6,광주,9051.9,60㎡~85㎡
2016,6,광주,9088.199999999999,85㎡~102㎡
2016,6,광주,11609.4,102㎡~
2016,6,대전,8454.6,모든면적
2016,6,대전,8738.4,60㎡
2016,6,대전,8405.1,60㎡~85㎡
2016,6,대전,,85㎡~102㎡
2016,6,대전,,102㎡~
2016,6,울산,10127.699999999999,모든면적
2016,6,울산,8438.1,60㎡
2016,6,울산,10144.199999999999,60㎡~85㎡
2016,6,울산,8787.9,85㎡~102㎡
2016,6,울산,9791.1,102㎡~
2016,6,세종,8853.9,모든면적
2016,6,세종,8959.5,60㎡
2016,6,세종,8923.199999999999,60㎡~85㎡
2016,6,세종,8778.0,85㎡~102㎡
2016,6,세종,8613.0,102㎡~
2016,6,강원,6943.2,모든면적
2016,6,강원,6926.7,60㎡
2016,6,강원,7048.799999999999,60㎡~85㎡
2016,6,강원,,85㎡~102㎡
2016,6,강원,7718.7,102㎡~
2016,6,충북,6755.099999999999,모든면적
2016,6,충북,6623.099999999999,60㎡
2016,6,충북,6956.4,60㎡~85㎡
2016,6,충북,7510.799999999999,85㎡~102㎡
2016,6,충북,7401.9,102㎡~
2016,6,충남,7253.4,모든면적
2016,6,충남,7586.7,60㎡
2016,6,충남,7220.4,60㎡~85㎡
2016,6,충남,8626.199999999999,85㎡~102㎡
2016,6,충남,9071.699999999999,102㎡~
2016,6,전북,6372.299999999999,모든면적
2016,6,전북,6299.7,60㎡
2016,6,전북,6402.0,60㎡~85㎡
2016,6,전북,7487.7,85㎡~102㎡
2016,6,전북,7662.599999999999,102㎡~
2016,6,전남,6494.4,모든면적
2016,6,전남,6563.7,60㎡
2016,6,전남,6481.2,60㎡~85㎡
2016,6,전남,7801.2,85㎡~102㎡
2016,6,전남,7471.2,102㎡~
2016,6,경북,7385.4,모든면적
2016,6,경북,7038.9,60㎡
2016,6,경북,7444.799999999999,60㎡~85㎡
2016,6,경북,8827.5,85㎡~102㎡
2016,6,경북,8335.8,102㎡~
2016,6,경남,7883.7,모든면적
2016,6,경남,8127.9,60㎡
2016,6,경남,7860.599999999999,60㎡~85㎡
2016,6,경남,10071.6,85㎡~102㎡
2016,6,경남,9042.0,102㎡~
2016,6,제주,9329.1,모든면적
2016,6,제주,9414.9,60㎡
2016,6,제주,9009.0,60㎡~85㎡
2016,6,제주,10253.099999999999,85㎡~102㎡
2016,6,제주,8596.5,102㎡~
2016,7,서울,20638.199999999997,모든면적
2016,7,서울,21816.3,60㎡
2016,7,서울,21116.699999999997,60㎡~85㎡
2016,7,서울,25515.6,85㎡~102㎡
2016,7,서울,21030.899999999998,102㎡~
2016,7,인천,10632.599999999999,모든면적
2016,7,인천,9801.0,60㎡
2016,7,인천,10797.599999999999,60㎡~85㎡
2016,7,인천,11398.199999999999,85㎡~102㎡
2016,7,인천,11876.699999999999,102㎡~
2016,7,경기,11652.3,모든면적
2016,7,경기,12490.5,60㎡
2016,7,경기,11652.3,60㎡~85㎡
2016,7,경기,11035.199999999999,85㎡~102㎡
2016,7,경기,13609.199999999999,102㎡~
2016,7,부산,10421.4,모든면적
2016,7,부산,9896.699999999999,60㎡
2016,7,부산,10167.3,60㎡~85㎡
2016,7,부산,10880.099999999999,85㎡~102㎡
2016,7,부산,12784.199999999999,102㎡~
2016,7,대구,10329.0,모든면적
2016,7,대구,11170.5,60㎡
2016,7,대구,10404.9,60㎡~85㎡
2016,7,대구,9517.199999999999,85㎡~102㎡
2016,7,대구,9051.9,102㎡~
2016,7,광주,9048.6,모든면적
2016,7,광주,8471.1,60㎡
2016,7,광주,9068.4,60㎡~85㎡
2016,7,광주,9088.199999999999,85㎡~102㎡
2016,7,광주,11609.4,102㎡~
2016,7,대전,8454.6,모든면적
2016,7,대전,8738.4,60㎡
2016,7,대전,8405.1,60㎡~85㎡
2016,7,대전,,85㎡~102㎡
2016,7,대전,,102㎡~
2016,7,울산,10127.699999999999,모든면적
2016,7,울산,8438.1,60㎡
2016,7,울산,10144.199999999999,60㎡~85㎡
2016,7,울산,8787.9,85㎡~102㎡
2016,7,울산,9791.1,102㎡~
2016,7,세종,8867.1,모든면적
2016,7,세종,8959.5,60㎡
2016,7,세종,8952.9,60㎡~85㎡
2016,7,세종,8791.199999999999,85㎡~102㎡
2016,7,세종,8543.699999999999,102㎡~
2016,7,강원,6933.299999999999,모든면적
2016,7,강원,6827.7,60㎡
2016,7,강원,7058.7,60㎡~85㎡
2016,7,강원,,85㎡~102㎡
2016,7,강원,7718.7,102㎡~
2016,7,충북,6847.5,모든면적
2016,7,충북,6745.2,60㎡
2016,7,충북,7095.0,60㎡~85㎡
2016,7,충북,7510.799999999999,85㎡~102㎡
2016,7,충북,7401.9,102㎡~
2016,7,충남,7253.4,모든면적
2016,7,충남,7586.7,60㎡
2016,7,충남,7220.4,60㎡~85㎡
2016,7,충남,8626.199999999999,85㎡~102㎡
2016,7,충남,9071.699999999999,102㎡~
2016,7,전북,6365.7,모든면적
2016,7,전북,6349.2,60㎡
2016,7,전북,6388.799999999999,60㎡~85㎡
2016,7,전북,7557.0,85㎡~102㎡
2016,7,전북,7665.9,102㎡~
2016,7,전남,6494.4,모든면적
2016,7,전남,6563.7,60㎡
2016,7,전남,6484.5,60㎡~85㎡
2016,7,전남,7801.2,85㎡~102㎡
2016,7,전남,7471.2,102㎡~
2016,7,경북,7418.4,모든면적
2016,7,경북,6976.2,60㎡
2016,7,경북,7474.5,60㎡~85㎡
2016,7,경북,8827.5,85㎡~102㎡
2016,7,경북,8335.8,102㎡~
2016,7,경남,7837.5,모든면적
2016,7,경남,8025.599999999999,60㎡
2016,7,경남,7821.0,60㎡~85㎡
2016,7,경남,10071.6,85㎡~102㎡
2016,7,경남,9042.0,102㎡~
2016,7,제주,9329.1,모든면적
2016,7,제주,9414.9,60㎡
2016,7,제주,9009.0,60㎡~85㎡
2016,7,제주,10253.099999999999,85㎡~102㎡
2016,7,제주,8596.5,102㎡~
2016,8,서울,20740.5,모든면적
2016,8,서울,21753.6,60㎡
2016,8,서울,21199.199999999997,60㎡~85㎡
2016,8,서울,23991.0,85㎡~102㎡
2016,8,서울,21789.899999999998,102㎡~
2016,8,인천,10675.5,모든면적
2016,8,인천,9923.1,60㎡
2016,8,인천,10853.699999999999,60㎡~85㎡
2016,8,인천,11398.199999999999,85㎡~102㎡
2016,8,인천,11985.599999999999,102㎡~
2016,8,경기,11751.3,모든면적
2016,8,경기,12500.4,60㎡
2016,8,경기,11721.599999999999,60㎡~85㎡
2016,8,경기,10899.9,85㎡~102㎡
2016,8,경기,13351.8,102㎡~
2016,8,부산,10510.5,모든면적
2016,8,부산,10068.3,60㎡
2016,8,부산,10233.3,60㎡~85㎡
2016,8,부산,11163.9,85㎡~102㎡
2016,8,부산,12784.199999999999,102㎡~
2016,8,대구,10385.099999999999,모든면적
2016,8,대구,10500.599999999999,60㎡
2016,8,대구,10408.199999999999,60㎡~85㎡
2016,8,대구,10048.5,85㎡~102㎡
2016,8,대구,10048.5,102㎡~
2016,8,광주,8995.8,모든면적
2016,8,광주,8471.1,60㎡
2016,8,광주,9002.4,60㎡~85㎡
2016,8,광주,9088.199999999999,85㎡~102㎡
2016,8,광주,11609.4,102㎡~
2016,8,대전,8454.6,모든면적
2016,8,대전,8738.4,60㎡
2016,8,대전,8405.1,60㎡~85㎡
2016,8,대전,,85㎡~102㎡
2016,8,대전,,102㎡~
2016,8,울산,9820.8,모든면적
2016,8,울산,8438.1,60㎡
2016,8,울산,9867.0,60㎡~85㎡
2016,8,울산,8787.9,85㎡~102㎡
2016,8,울산,9791.1,102㎡~
2016,8,세종,8890.199999999999,모든면적
2016,8,세종,8959.5,60㎡
2016,8,세종,9025.5,60㎡~85㎡
2016,8,세종,8791.199999999999,85㎡~102㎡
2016,8,세종,8530.5,102㎡~
2016,8,강원,6923.4,모든면적
2016,8,강원,6840.9,60㎡
2016,8,강원,7035.599999999999,60㎡~85㎡
2016,8,강원,,85㎡~102㎡
2016,8,강원,7926.599999999999,102㎡~
2016,8,충북,7009.2,모든면적
2016,8,충북,6745.2,60㎡
2016,8,충북,7091.7,60㎡~85㎡
2016,8,충북,7659.299999999999,85㎡~102㎡
2016,8,충북,7401.9,102㎡~
2016,8,충남,7375.5,모든면적
2016,8,충남,7682.4,60㎡
2016,8,충남,7342.5,60㎡~85㎡
2016,8,충남,8626.199999999999,85㎡~102㎡
2016,8,충남,9124.5,102㎡~
2016,8,전북,6365.7,모든면적
2016,8,전북,6365.7,60㎡
2016,8,전북,6388.799999999999,60㎡~85㎡
2016,8,전북,7557.0,85㎡~102㎡
2016,8,전북,7665.9,102㎡~
2016,8,전남,6487.799999999999,모든면적
2016,8,전남,6563.7,60㎡
2016,8,전남,6477.9,60㎡~85㎡
2016,8,전남,7801.2,85㎡~102㎡
2016,8,전남,7471.2,102㎡~
2016,8,경북,7385.4,모든면적
2016,8,경북,6949.799999999999,60㎡
2016,8,경북,7418.4,60㎡~85㎡
2016,8,경북,8679.0,85㎡~102㎡
2016,8,경북,8500.8,102㎡~
2016,8,경남,7867.2,모든면적
2016,8,경남,8025.599999999999,60㎡
2016,8,경남,7857.299999999999,60㎡~85㎡
2016,8,경남,9992.4,85㎡~102㎡
2016,8,경남,9104.699999999999,102㎡~
2016,8,제주,9497.4,모든면적
2016,8,제주,9414.9,60㎡
2016,8,제주,9134.4,60㎡~85㎡
2016,8,제주,10253.099999999999,85㎡~102㎡
2016,8,제주,8596.5,102㎡~
2016,9,서울,20733.899999999998,모든면적
2016,9,서울,21664.5,60㎡
2016,9,서울,21159.6,60㎡~85㎡
2016,9,서울,24469.5,85㎡~102㎡
2016,9,서울,21684.3,102㎡~
2016,9,인천,10454.4,모든면적
2016,9,인천,9906.6,60㎡
2016,9,인천,10299.3,60㎡~85㎡
2016,9,인천,11107.8,85㎡~102㎡
2016,9,인천,11985.599999999999,102㎡~
2016,9,경기,11088.0,모든면적
2016,9,경기,11365.199999999999,60㎡
2016,9,경기,10942.8,60㎡~85㎡
2016,9,경기,10824.0,85㎡~102㎡
2016,9,경기,13460.699999999999,102㎡~
2016,9,부산,10560.0,모든면적
2016,9,부산,10055.1,60㎡
2016,9,부산,10253.099999999999,60㎡~85㎡
2016,9,부산,11163.9,85㎡~102㎡
2016,9,부산,12784.199999999999,102㎡~
2016,9,대구,10385.099999999999,모든면적
2016,9,대구,10500.599999999999,60㎡
2016,9,대구,10408.199999999999,60㎡~85㎡
2016,9,대구,10048.5,85㎡~102㎡
2016,9,대구,10048.5,102㎡~
2016,9,광주,8979.3,모든면적
2016,9,광주,8471.1,60㎡
2016,9,광주,8989.199999999999,60㎡~85㎡
2016,9,광주,9088.199999999999,85㎡~102㎡
2016,9,광주,10187.099999999999,102㎡~
2016,9,대전,8306.1,모든면적
2016,9,대전,8586.6,60㎡
2016,9,대전,8223.6,60㎡~85㎡
2016,9,대전,,85㎡~102㎡
2016,9,대전,,102㎡~
2016,9,울산,9820.8,모든면적
2016,9,울산,8438.1,60㎡
2016,9,울산,9867.0,60㎡~85㎡
2016,9,울산,8787.9,85㎡~102㎡
2016,9,울산,9791.1,102㎡~
2016,9,세종,8873.699999999999,모든면적
2016,9,세종,8903.4,60㎡
2016,9,세종,9035.4,60㎡~85㎡
2016,9,세종,8794.5,85㎡~102㎡
2016,9,세종,8705.4,102㎡~
2016,9,강원,6930.0,모든면적
2016,9,강원,6847.5,60㎡
2016,9,강원,7045.5,60㎡~85㎡
2016,9,강원,,85㎡~102㎡
2016,9,강원,7854.0,102㎡~
2016,9,충북,7012.5,모든면적
2016,9,충북,6745.2,60㎡
2016,9,충북,7104.9,60㎡~85㎡
2016,9,충북,7659.299999999999,85㎡~102㎡
2016,9,충북,7401.9,102㎡~
2016,9,충남,7378.799999999999,모든면적
2016,9,충남,7682.4,60㎡
2016,9,충남,7342.5,60㎡~85㎡
2016,9,충남,8626.199999999999,85㎡~102㎡
2016,9,충남,9124.5,102㎡~
2016,9,전북,6352.5,모든면적
2016,9,전북,6385.5,60㎡
2016,9,전북,6369.0,60㎡~85㎡
2016,9,전북,7580.099999999999,85㎡~102㎡
2016,9,전북,7665.9,102㎡~
2016,9,전남,6507.599999999999,모든면적
2016,9,전남,6590.099999999999,60㎡
2016,9,전남,6487.799999999999,60㎡~85㎡
2016,9,전남,7801.2,85㎡~102㎡
2016,9,전남,7471.2,102㎡~
2016,9,경북,7428.299999999999,모든면적
2016,9,경북,6989.4,60㎡
2016,9,경북,7467.9,60㎡~85㎡
2016,9,경북,8679.0,85㎡~102㎡
2016,9,경북,8415.0,102㎡~
2016,9,경남,7890.299999999999,모든면적
2016,9,경남,8015.7,60㎡
2016,9,경남,7877.099999999999,60㎡~85㎡
2016,9,경남,9385.199999999999,85㎡~102㎡
2016,9,경남,9028.8,102㎡~
2016,9,제주,10173.9,모든면적
2016,9,제주,13500.3,60㎡
2016,9,제주,9880.199999999999,60㎡~85㎡
2016,9,제주,10418.099999999999,85㎡~102㎡
2016,9,제주,10170.599999999999,102㎡~
2016,10,서울,21120.0,모든면적
2016,10,서울,21981.3,60㎡
2016,10,서울,21572.1,60㎡~85㎡
2016,10,서울,24420.0,85㎡~102㎡
2016,10,서울,23895.3,102㎡~
2016,10,인천,10553.4,모든면적
2016,10,인천,10035.3,60㎡
2016,10,인천,10404.9,60㎡~85㎡
2016,10,인천,10926.3,85㎡~102㎡
2016,10,인천,13863.3,102㎡~
2016,10,경기,11322.3,모든면적
2016,10,경기,11576.4,60㎡
2016,10,경기,11183.699999999999,60㎡~85㎡
2016,10,경기,10906.5,85㎡~102㎡
2016,10,경기,13922.699999999999,102㎡~
2016,10,부산,10220.099999999999,모든면적
2016,10,부산,10131.0,60㎡
2016,10,부산,10187.099999999999,60㎡~85㎡
2016,10,부산,11203.5,85㎡~102㎡
2016,10,부산,12672.0,102㎡~
2016,10,대구,10385.099999999999,모든면적
2016,10,대구,10500.599999999999,60㎡
2016,10,대구,10408.199999999999,60㎡~85㎡
2016,10,대구,10048.5,85㎡~102㎡
2016,10,대구,10048.5,102㎡~
2016,10,광주,8992.5,모든면적
2016,10,광주,8474.4,60㎡
2016,10,광주,9002.4,60㎡~85㎡
2016,10,광주,9088.199999999999,85㎡~102㎡
2016,10,광주,10187.099999999999,102㎡~
2016,10,대전,10117.8,모든면적
2016,10,대전,9942.9,60㎡
2016,10,대전,10137.599999999999,60㎡~85㎡
2016,10,대전,8580.0,85㎡~102㎡
2016,10,대전,14282.4,102㎡~
2016,10,울산,10576.5,모든면적
2016,10,울산,8438.1,60㎡
2016,10,울산,10635.9,60㎡~85㎡
2016,10,울산,8787.9,85㎡~102㎡
2016,10,울산,10008.9,102㎡~
2016,10,세종,8910.0,모든면적
2016,10,세종,9167.4,60㎡
2016,10,세종,8939.699999999999,60㎡~85㎡
2016,10,세종,8867.1,85㎡~102㎡
2016,10,세종,8748.3,102㎡~
2016,10,강원,7052.099999999999,모든면적
2016,10,강원,6966.299999999999,60㎡
2016,10,강원,7055.4,60㎡~85㎡
2016,10,강원,6702.299999999999,85㎡~102㎡
2016,10,강원,7230.299999999999,102㎡~
2016,10,충북,6923.4,모든면적
2016,10,충북,6857.4,60㎡
2016,10,충북,7157.7,60㎡~85㎡
2016,10,충북,8857.199999999999,85㎡~102㎡
2016,10,충북,7415.099999999999,102㎡~
2016,10,충남,7415.099999999999,모든면적
2016,10,충남,7557.0,60㎡
2016,10,충남,7401.9,60㎡~85㎡
2016,10,충남,8626.199999999999,85㎡~102㎡
2016,10,충남,9124.5,102㎡~
2016,10,전북,6359.099999999999,모든면적
2016,10,전북,6408.599999999999,60㎡
2016,10,전북,6378.9,60㎡~85㎡
2016,10,전북,7606.5,85㎡~102㎡
2016,10,전북,7669.2,102㎡~
2016,10,전남,6540.599999999999,모든면적
2016,10,전남,6791.4,60㎡
2016,10,전남,6547.2,60㎡~85㎡
2016,10,전남,8141.099999999999,85㎡~102㎡
2016,10,전남,7118.099999999999,102㎡~
2016,10,경북,7570.2,모든면적
2016,10,경북,7514.099999999999,60㎡
2016,10,경북,7596.599999999999,60㎡~85㎡
2016,10,경북,8754.9,85㎡~102㎡
2016,10,경북,8395.199999999999,102㎡~
2016,10,경남,7959.599999999999,모든면적
2016,10,경남,8233.5,60㎡
2016,10,경남,7939.799999999999,60㎡~85㎡
2016,10,경남,9471.0,85㎡~102㎡
2016,10,경남,8705.4,102㎡~
2016,10,제주,10173.9,모든면적
2016,10,제주,13500.3,60㎡
2016,10,제주,9880.199999999999,60㎡~85㎡
2016,10,제주,10418.099999999999,85㎡~102㎡
2016,10,제주,10170.599999999999,102㎡~
2016,11,서울,21021.0,모든면적
2016,11,서울,22093.5,60㎡
2016,11,서울,21476.399999999998,60㎡~85㎡
2016,11,서울,22271.699999999997,85㎡~102㎡
2016,11,서울,20955.0,102㎡~
2016,11,인천,10398.3,모든면적
2016,11,인천,10299.3,60㎡
2016,11,인천,10404.9,60㎡~85㎡
2016,11,인천,10926.3,85㎡~102㎡
2016,11,인천,13863.3,102㎡~
2016,11,경기,11701.8,모든면적
2016,11,경기,12045.0,60㎡
2016,11,경기,11540.099999999999,60㎡~85㎡
2016,11,경기,11348.699999999999,85㎡~102㎡
2016,11,경기,13959.0,102㎡~
2016,11,부산,10173.9,모든면적
2016,11,부산,10028.699999999999,60㎡
2016,11,부산,10131.0,60㎡~85㎡
2016,11,부산,11203.5,85㎡~102㎡
2016,11,부산,12672.0,102㎡~
2016,11,대구,10259.699999999999,모든면적
2016,11,대구,10500.599999999999,60㎡
2016,11,대구,10276.199999999999,60㎡~85㎡
2016,11,대구,10048.5,85㎡~102㎡
2016,11,대구,16546.2,102㎡~
2016,11,광주,9157.5,모든면적
2016,11,광주,8444.699999999999,60㎡
2016,11,광주,9187.199999999999,60㎡~85㎡
2016,11,광주,9296.1,85㎡~102㎡
2016,11,광주,10800.9,102㎡~
2016,11,대전,8860.5,모든면적
2016,11,대전,8814.3,60㎡
2016,11,대전,8778.0,60㎡~85㎡
2016,11,대전,8580.0,85㎡~102㎡
2016,11,대전,14282.4,102㎡~
2016,11,울산,10758.0,모든면적
2016,11,울산,9378.6,60㎡
2016,11,울산,10804.199999999999,60㎡~85㎡
2016,11,울산,,85㎡~102㎡
2016,11,울산,10543.5,102㎡~
2016,11,세종,8916.6,모든면적
2016,11,세종,9167.4,60㎡
2016,11,세종,8939.699999999999,60㎡~85㎡
2016,11,세종,8867.1,85㎡~102㎡
2016,11,세종,8811.0,102㎡~
2016,11,강원,6834.299999999999,모든면적
2016,11,강원,6656.099999999999,60㎡
2016,11,강원,6840.9,60㎡~85㎡
2016,11,강원,6702.299999999999,85㎡~102㎡
2016,11,강원,7230.299999999999,102㎡~
2016,11,충북,7012.5,모든면적
2016,11,충북,6870.599999999999,60㎡
2016,11,충북,7075.2,60㎡~85㎡
2016,11,충북,8946.3,85㎡~102㎡
2016,11,충북,7329.299999999999,102㎡~
2016,11,충남,7514.099999999999,모든면적
2016,11,충남,7662.599999999999,60㎡
2016,11,충남,7517.4,60㎡~85㎡
2016,11,충남,9655.8,85㎡~102㎡
2016,11,충남,8860.5,102㎡~
2016,11,전북,6362.4,모든면적
2016,11,전북,6408.599999999999,60㎡
2016,11,전북,6382.2,60㎡~85㎡
2016,11,전북,7606.5,85㎡~102㎡
2016,11,전북,7659.299999999999,102㎡~
2016,11,전남,6784.799999999999,모든면적
2016,11,전남,6791.4,60㎡
2016,11,전남,6791.4,60㎡~85㎡
2016,11,전남,8141.099999999999,85㎡~102㎡
2016,11,전남,7464.599999999999,102㎡~
2016,11,경북,7570.2,모든면적
2016,11,경북,7557.0,60㎡
2016,11,경북,7599.9,60㎡~85㎡
2016,11,경북,8877.0,85㎡~102㎡
2016,11,경북,8246.699999999999,102㎡~
2016,11,경남,7784.7,모든면적
2016,11,경남,8236.8,60㎡
2016,11,경남,7758.299999999999,60㎡~85㎡
2016,11,경남,9477.6,85㎡~102㎡
2016,11,경남,8649.3,102㎡~
2016,11,제주,10253.099999999999,모든면적
2016,11,제주,13500.3,60㎡
2016,11,제주,9979.199999999999,60㎡~85㎡
2016,11,제주,10418.099999999999,85㎡~102㎡
2016,11,제주,10170.599999999999,102㎡~
2016,12,서울,21261.899999999998,모든면적
2016,12,서울,22152.899999999998,60㎡
2016,12,서울,21423.6,60㎡~85㎡
2016,12,서울,23199.0,85㎡~102㎡
2016,12,서울,22344.3,102㎡~
2016,12,인천,10335.599999999999,모든면적
2016,12,인천,10497.3,60㎡
2016,12,인천,10352.099999999999,60㎡~85㎡
2016,12,인천,10807.5,85㎡~102㎡
2016,12,인천,13863.3,102㎡~
2016,12,경기,11731.5,모든면적
2016,12,경기,11886.599999999999,60㎡
2016,12,경기,11576.4,60㎡~85㎡
2016,12,경기,11088.0,85㎡~102㎡
2016,12,경기,13955.699999999999,102㎡~
2016,12,부산,10734.9,모든면적
2016,12,부산,9999.0,60㎡
2016,12,부산,10721.699999999999,60㎡~85㎡
2016,12,부산,11068.199999999999,85㎡~102㎡
2016,12,부산,13906.199999999999,102㎡~
2016,12,대구,10375.199999999999,모든면적
2016,12,대구,11550.0,60㎡
2016,12,대구,10398.3,60㎡~85㎡
2016,12,대구,10048.5,85㎡~102㎡
2016,12,대구,16546.2,102㎡~
2016,12,광주,9183.9,모든면적
2016,12,광주,8438.1,60㎡
2016,12,광주,9220.199999999999,60㎡~85㎡
2016,12,광주,9296.1,85㎡~102㎡
2016,12,광주,10800.9,102㎡~
2016,12,대전,8860.5,모든면적
2016,12,대전,8814.3,60㎡
2016,12,대전,8778.0,60㎡~85㎡
2016,12,대전,8580.0,85㎡~102㎡
2016,12,대전,14282.4,102㎡~
2016,12,울산,10758.0,모든면적
2016,12,울산,9431.4,60㎡
2016,12,울산,10797.599999999999,60㎡~85㎡
2016,12,울산,,85㎡~102㎡
2016,12,울산,10484.099999999999,102㎡~
2016,12,세종,8926.5,모든면적
2016,12,세종,9137.699999999999,60㎡
2016,12,세종,8929.8,60㎡~85㎡
2016,12,세종,8830.8,85㎡~102㎡
2016,12,세종,8820.9,102㎡~
2016,12,강원,6887.099999999999,모든면적
2016,12,강원,6880.5,60㎡
2016,12,강원,6880.5,60㎡~85㎡
2016,12,강원,7418.4,85㎡~102㎡
2016,12,강원,7415.099999999999,102㎡~
2016,12,충북,6867.299999999999,모든면적
2016,12,충북,6926.7,60㎡
2016,12,충북,6930.0,60㎡~85㎡
2016,12,충북,9421.5,85㎡~102㎡
2016,12,충북,7794.599999999999,102㎡~
2016,12,충남,7504.2,모든면적
2016,12,충남,7771.5,60㎡
2016,12,충남,7500.9,60㎡~85㎡
2016,12,충남,9655.8,85㎡~102㎡
2016,12,충남,8860.5,102㎡~
2016,12,전북,6613.2,모든면적
2016,12,전북,7474.5,60㎡
2016,12,전북,6613.2,60㎡~85㎡
2016,12,전북,7606.5,85㎡~102㎡
2016,12,전북,7659.299999999999,102㎡~
2016,12,전남,6857.4,모든면적
2016,12,전남,6791.4,60㎡
2016,12,전남,6844.2,60㎡~85㎡
2016,12,전남,8141.099999999999,85㎡~102㎡
2016,12,전남,7652.7,102㎡~
2016,12,경북,7626.299999999999,모든면적
2016,12,경북,7679.099999999999,60㎡
2016,12,경북,7636.2,60㎡~85㎡
2016,12,경북,8877.0,85㎡~102㎡
2016,12,경북,8246.699999999999,102㎡~
2016,12,경남,7880.4,모든면적
2016,12,경남,8177.4,60㎡
2016,12,경남,7854.0,60㎡~85㎡
